can_smiles,IC50_nM
Cn1cc(NC(=O)c2ccc3ccc(N4C[C@H]5CC[C@@H]4CN5)nn23)c(Cl)n1.O=C(O)C(F)(F)F,15.0
Cn1cc(NC(=O)c2ccc3ccc(N4C[C@H]5CNC[C@@H]4C5)nn23)c(C(F)(F)F)n1,114.0
Cn1cc(NC(=O)c2ccc3ccc(N4C[C@H]5CNC[C@@H]4C5)nn23)c(C(F)F)n1,14.0
Cn1cc(NC(=O)c2ccc3ccc(N4C[C@H]5CN[C@H](C5)C4)nn23)c(C(F)(F)F)n1,131.0
Cn1cc(NC(=O)c2ccc3ccc(N4C[C@H]5C[C@@H](C4)N5)nn23)c(C(F)F)n1,12.0
Cn1cc(NC(=O)c2ccc3ccc(NC4CCCCNC4)nn23)c(C(F)F)n1.O=C(O)C(F)(F)F,2.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(Br)n1.O=C(O)C(F)(F)F,275.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(C#N)n1.O=C(O)C(F)(F)F,43.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(C(F)(F)F)n1.O=C(O)C(F)(F)F,189.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(C(F)F)n1.O=C(O)C(F)(F)F,34.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCCNC4)nn23)c(C(F)(F)F)n1.O=C(O)C(F)(F)F,2.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCCNC4)nn23)c(C(F)F)n1.O=C(O)C(F)(F)F,0.2
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Br)n1.O=C(O)C(F)(F)F,2.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C#N)n1,6.35
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C#N)n1.O=C(O)C(F)(F)F,0.7
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)(F)F)n1,24.5
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)F)n1,13.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)F)n1.O=C(O)C(F)(F)F,1.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Cl)n1,1.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Cl)n1.O=C(O)C(F)(F)F,1.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4O)nn23)c(C(F)(F)F)n1.O=C(O)C(F)(F)F,122.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4O)nn23)c(C(F)F)n1.O=C(O)C(F)(F)F,11.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCC[C@@H]4O)nn23)c(Cl)n1.O=C(O)C(F)(F)F,55.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1,9.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1.O=C(O)C(F)(F)F,1.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1,0.9
Cn1cc(NC(=O)c2ccc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1.O=C(O)C(F)(F)F,0.9
Cn1cc(NC(=O)c2ccc3ccc(N[C@H]4CCCCNC4)nn23)c(C(F)(F)F)n1.O=C(O)C(F)(F)F,2.0
Cn1cc(NC(=O)c2ccc3ccc(N[C@H]4CCCCNC4)nn23)c(C(F)F)n1.O=C(O)C(F)(F)F,0.3
Cn1cc(NC(=O)c2ccc3cccnn23)c(C(N)=O)n1,27.0
Cn1cc(NC(=O)c2ccc3cnc(N4C5CCC4CNC5)nn23)c(C#N)n1,12.0
Cn1cc(NC(=O)c2ccc3cnc(N4C5CCC4CNC5)nn23)c(C(F)(F)F)n1,5.0
Cn1cc(NC(=O)c2ccc3cnc(N4C5CCC4CNC5)nn23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2ccc3cnc(N4CC5CCC(C4)N5)nn23)c(C#N)n1,117.0
Cn1cc(NC(=O)c2ccc3cnc(N4CC5CCC(C4)N5)nn23)c(C(F)(F)F)n1,32.0
Cn1cc(NC(=O)c2ccc3cnc(N4CC5CCC(C4)N5)nn23)c(C(F)F)n1,2.0
Cn1cc(NC(=O)c2ccc3cnc(N4CC5CCC4CN5)nn23)c(C(F)F)n1,7.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCCNCC4)nn23)c(Br)n1,39.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCCNCC4)nn23)c(C#N)n1,352.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCCNCC4)nn23)c(C(F)(F)F)n1,94.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCCNCC4)nn23)c(C(F)F)n1,6.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCCNCC4)nn23)c(Cl)n1,61.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCC[C@@H](N)C4)nn23)c(C#N)n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCC[C@@H](N)C4)nn23)c(C(F)(F)F)n1,0.9
Cn1cc(NC(=O)c2ccc3cnc(N4CCC[C@@H](N)C4)nn23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2ccc3cnc(N4CCC[C@H](N)C4)nn23)c(C#N)n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCNCC4)nn23)c(C(F)(F)F)n1,73.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCNCC5(CC5)C4)nn23)c(C(F)(F)F)n1,7.0
Cn1cc(NC(=O)c2ccc3cnc(N4CCNCC5(CC5)C4)nn23)c(C(F)F)n1,2.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H](N)C[C@@H](F)C4)nn23)c(C(F)(F)F)n1,20.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H](N)C[C@@H](F)C4)nn23)c(C(F)F)n1,0.8
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H](N)C[C@H](F)C4)nn23)c(C(F)(F)F)n1,10.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H](N)C[C@H](F)C4)nn23)c(C(F)F)n1,0.8
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CC[C@H]4CN5)nn23)c(Br)n1,92.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CC[C@H]4CN5)nn23)c(C#N)n1,72.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CC[C@H]4CN5)nn23)c(C(F)(F)F)n1,35.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CC[C@H]4CN5)nn23)c(Cl)n1,125.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CNC[C@H]4C5)nn23)c(C#N)n1,867.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CNC[C@H]4C5)nn23)c(C(F)(F)F)n1,45.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CNC[C@H]4C5)nn23)c(C(F)F)n1,2.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CN[C@@H](C5)C4)nn23)c(C#N)n1,85.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CN[C@@H](C5)C4)nn23)c(C(F)(F)F)n1,64.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@@H]5CN[C@@H](C5)C4)nn23)c(C(F)F)n1,10.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H](N)C[C@@H](F)C4)nn23)c(C(F)(F)F)n1,0.8
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H](N)C[C@@H](F)C4)nn23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H](N)C[C@H](F)C4)nn23)c(C(F)F)n1,0.7
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CC[C@@H]4CN5)nn23)c(Br)n1,122.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CC[C@@H]4CN5)nn23)c(C#N)n1,265.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CC[C@@H]4CN5)nn23)c(C(F)(F)F)n1,64.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CC[C@@H]4CN5)nn23)c(Cl)n1,80.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CNC[C@@H]4C5)nn23)c(C#N)n1,174.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CNC[C@@H]4C5)nn23)c(C(F)(F)F)n1,145.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CNC[C@@H]4C5)nn23)c(C(F)F)n1,15.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CN[C@H](C5)C4)nn23)c(C#N)n1,390.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CN[C@H](C5)C4)nn23)c(C(F)(F)F)n1,277.0
Cn1cc(NC(=O)c2ccc3cnc(N4C[C@H]5CN[C@H](C5)C4)nn23)c(C(F)F)n1,28.0
Cn1cc(NC(=O)c2ccc3cnc(NC4CCCCC4N)nn23)c(C(N)=O)n1.O=C(O)C(F)(F)F,0.7
Cn1cc(NC(=O)c2ccc3cnc(NC4CCCCNC4)nn23)c(C(F)(F)F)n1,4.0
Cn1cc(NC(=O)c2ccc3cnc(NC4CCCCNC4)nn23)c(C(F)F)n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(NCCN)nn23)c(C(N)=O)n1,0.9
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CC(F)(F)CC[C@@H]4N)nn23)c(C(F)(F)F)n1,4.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CC(F)(F)CC[C@@H]4N)nn23)c(C(F)F)n1,71.5
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCC(F)(F)C[C@@H]4N)nn23)c(C(F)(F)F)n1,655.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCC(F)(F)C[C@@H]4N)nn23)c(C(F)F)n1,3.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(Br)n1,373.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(C#N)n1,86.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(C(F)(F)F)n1,276.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(C(F)F)n1,46.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nn23)c(Cl)n1,229.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCCNC4)nn23)c(C(F)(F)F)n1,4.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCCNC4)nn23)c(C(F)F)n1,0.7
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Br)n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C#N)n1,13.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)(F)F)n1,21.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(F)F)n1,5.25
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(C(N)=O)n1,0.7
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)c(Cl)n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4N)nn23)cn1,35.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4O)nn23)c(C#N)n1,20.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4O)nn23)c(C(F)(F)F)n1,322.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCC[C@@H]4O)nn23)c(C(F)F)n1,4.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C#N)n1,0.8
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1,18.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1,12.5
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CNC[C@@H](F)C4)nn23)c(C(F)(F)F)n1,4.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CNC[C@@H](F)C4)nn23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CNC[C@H](F)C4)nn23)c(C(F)(F)F)n1,53.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@@H]4CNC[C@H](F)C4)nn23)c(C(F)F)n1,7.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CC(F)(F)CC[C@H]4N)nn23)c(C(F)(F)F)n1,17.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CC(F)(F)CC[C@H]4N)nn23)c(C(F)F)n1,668.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CCC(F)(F)C[C@H]4N)nn23)c(C(F)(F)F)n1,46.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CCC(F)(F)C[C@H]4N)nn23)c(C(F)F)n1,3646.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CCCCNC4)nn23)c(C(F)(F)F)n1,5.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CCCCNC4)nn23)c(C(F)F)n1,1.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CNC[C@@H](F)C4)nn23)c(C(F)(F)F)n1,9.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CNC[C@@H](F)C4)nn23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CNC[C@H](F)C4)nn23)c(C(F)(F)F)n1,18.0
Cn1cc(NC(=O)c2ccc3cnc(N[C@H]4CNC[C@H](F)C4)nn23)c(C(F)F)n1,1.0
Cn1cc(NC(=O)c2cccc(-c3ccc(C4CC4)nc3)n2)c(C(N)=O)n1,107.5
Cn1cc(NC(=O)c2cccc(-c3ccc(N4CCOCC4)nc3)n2)c(C(N)=O)n1,1100.0
Cn1cc(NC(=O)c2cccc(-c3cccc(OC(F)(F)F)c3)n2)c(C(N)=O)n1,2257.0
Cn1cc(NC(=O)c2cccc(-c3ccccc3)n2)c(C(N)=O)n1,3640.0
Cn1cc(NC(=O)c2cccc(-c3cccnc3)n2)c(C(N)=O)n1,212.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(N)c3)n2)c(C(N)=O)n1,101.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NC(=O)OC(C)(C)C)c3)n2)c(C(N)=O)n1,785.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC(F)(F)F)c3)n2)c(C(N)=O)n1,127.5
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC(F)F)c3)n2)c(C(N)=O)n1,196.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1,185.5
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CC(CN)C2)n1,190.5
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)N2CCOCC2)n1,1829.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NC2CCOC2)n1,2285.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCC2CCS(=O)(=O)C2)n1,3616.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCCN2CCCC2)n1,1062.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCCc2ccccn2)n1,4971.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCCc2cnccn2)n1,2673.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCCn2cccn2)n1,2677.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCc2ccncn2)n1,4381.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCc2ncc[nH]2)n1,1574.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCc2nncs2)n1,2428.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)Nc2cncnc2)n1,1581.5
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1,74.0
Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CCOCC4)c3)n2)c(C(N)=O)n1,477.5
Cn1cc(NC(=O)c2cccc(-c3ccncc3)n2)c(C(N)=O)n1,1895.0
Cn1cc(NC(=O)c2cccc(-c3ccsc3)n2)c(C(N)=O)n1,381.5
Cn1cc(NC(=O)c2cccc(-c3cncc(Cl)c3)n2)c(C(N)=O)n1,98.5
Cn1cc(NC(=O)c2cccc(-c3cnccc3Cl)n2)c(C(N)=O)n1,651.5
Cn1cc(NC(=O)c2cccc(-n3cccc3)n2)c(C(N)=O)n1,651.0
Cn1cc(NC(=O)c2cccc(C3=CCCOC3)n2)c(C(N)=O)n1,134.0
Cn1cc(NC(=O)c2cccc(C3=CCOCC3)n2)c(C(N)=O)n1,426.0
Cn1cc(NC(=O)c2cccc(C3=CCS(=O)(=O)CC3)n2)c(C(N)=O)n1,1299.0
Cn1cc(NC(=O)c2cccc(N3CCNCC3)n2)c(C(N)=O)n1,3452.0
Cn1cc(NC(=O)c2cccc(N3CCOCC3)n2)c(C(N)=O)n1,3218.0
Cn1cc(NC(=O)c2ccnc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1,1448.0
Cn1cc(NC(=O)c2ccnc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1,284.0
Cn1cc(NC(=O)c2cnc3ccc(N4CCC(N)CC4)nn23)c(C(F)F)n1,80.15
Cn1cc(NC(=O)c2cnc3ccc(N4CCC[C@@H](N)C4)nn23)c(C(F)F)n1,8.7
Cn1cc(NC(=O)c2cnc3ccc(N4CCNCC4)nn23)c(C(F)F)n1,65.75
Cn1cc(NC(=O)c2cnc3ccc(NCCN)nn23)c(C(F)F)n1,17.75
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCCNC4)nn23)c(C(F)F)n1,9.0
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C#N)n1,40.9
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1,23.75
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)F)n1,1.3
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(N)=O)n1,12.75
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCNC4)nn23)c(C(F)F)n1,7.7
Cn1cc(NC(=O)c2cnc3ccc(N[C@H]4CCCNC4)nn23)c(C(F)F)n1,36.1
Cn1cc(NC(=O)c2cncc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1,1099.5
Cn1cc(NC(=O)c2cnn3ccc(C4CCNC5(CC4)CC5)nc23)c(C(F)(F)F)n1,153.0
Cn1cc(NC(=O)c2cnn3ccc(CCCN)nc23)c(C(N)=O)n1,150.0
Cn1cc(NC(=O)c2cnn3ccc(N4C5CCC4CNC5)nc23)c(C(F)(F)F)n1,2.0
Cn1cc(NC(=O)c2cnn3ccc(N4C5CCC4CNC5)nc23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2cnn3ccc(N4C5CCC6NC5CCC64)nc23)c(C(F)(F)F)n1,163.0
Cn1cc(NC(=O)c2cnn3ccc(N4C5CNCC4C5)nc23)c(C(F)(F)F)n1,38.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC(N)CC(F)(F)C4)nc23)c(C(F)(F)F)n1,2.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CC(C4)N5)nc23)c(C(F)(F)F)n1,389.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CC4CCN5)nc23)c(C(F)(F)F)n1,41.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CC4CN5)nc23)c(C(F)(F)F)n1,179.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CCC(C4)N5)nc23)c(C(F)(F)F)n1,9.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CCC(C4)N5)nc23)c(C(F)F)n1,1.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CCC4CCN5)nc23)c(C(F)(F)F)n1,144.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CCC4CN5)nc23)c(Br)n1,42.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CCC4CN5)nc23)c(C#N)n1,49.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CCC4CN5)nc23)c(C(F)(F)F)n1,28.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CCC4CN5)nc23)c(C(F)F)n1,2.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CNC(C5)C4)nc23)c(C(F)(F)F)n1,57.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CNC(C5)C4)nc23)c(C(F)F)n1,14.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CNC(COC5)C4)nc23)c(C(F)(F)F)n1,29.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CNCC4C5)nc23)c(C(F)(F)F)n1,114.0
Cn1cc(NC(=O)c2cnn3ccc(N4CC5CNCC4C5)nc23)c(C(F)F)n1,4.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC(F)(F)[C@@H](N)C4)nc23)c(C(F)(F)F)n1,60.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC(F)(F)[C@@H](N)C4)nc23)c(C(F)F)n1,2.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC(F)(F)[C@H](N)C4)nc23)c(C(F)(F)F)n1,23.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC(F)(F)[C@H](N)C4)nc23)c(C(F)F)n1,2.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCCNC5(CC5)C4)nc23)c(C(F)(F)F)n1,451.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCCNCC4)nc23)c(Br)n1,72.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCCNCC4)nc23)c(C#N)n1,119.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCCNCC4)nc23)c(C(F)(F)F)n1,66.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCCNCC4)nc23)c(C(F)F)n1,4.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCCNCC4)nc23)c(Cl)n1,113.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCCNCC45CC5)nc23)c(C(F)(F)F)n1,33.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@@H](N)C4)nc23)c(C(F)(F)F)n1,3.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@@H](N)C4)nc23)c(C(F)F)n1,4.9
Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@@H](O)C4)nc23)c(C(F)(F)F)n1,0.9
Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@@H](O)C4)nc23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@H](N)C4)nc23)c(C(F)(F)F)n1,5.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@H](O)C4)nc23)c(C(F)(F)F)n1,2.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCC[C@H](O)C4)nc23)c(C(F)F)n1,0.5
Cn1cc(NC(=O)c2cnn3ccc(N4CCN(CC5CC5)CC4)nc23)c(C(F)(F)F)n1,681.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCN5CCC4C5)nc23)c(C(F)(F)F)n1,45.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCN5CCC4CC5)nc23)c(C(F)(F)F)n1,497.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCN5CCCC5C4)nc23)c(C(F)(F)F)n1,97.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNC(=O)C4)nc23)c(C(N)=O)n1,400.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNC(C(F)(F)F)C4)nc23)c(C(F)(F)F)n1,113.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNC(C(F)F)C4)nc23)c(C(F)(F)F)n1,49.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNC(C)(C)C4)nc23)c(C(F)(F)F)n1,71.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNC(C5CC5)C4)nc23)c(C(F)(F)F)n1,72.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC(F)(F)C4)nc23)c(C(F)(F)F)n1,376.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC(F)C4)nc23)c(C(F)(F)F)n1,149.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4(C)C)nc23)c(C(F)(F)F)n1,127.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(F)(F)F)n1,10.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(F)F)n1,1.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(N)=O)n1,37.5
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4C(F)(F)F)nc23)c(C(F)(F)F)n1,121.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4C4CC4)nc23)c(C(F)(F)F)n1,24.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4CC(F)(F)F)nc23)c(C(F)(F)F)n1,106.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC5(CC5)C4)nc23)c(C(F)(F)F)n1,16.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC5(CC5)C4)nc23)c(C(F)F)n1,2.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCCC45CC5)nc23)c(C(F)(F)F)n1,789.0
Cn1cc(NC(=O)c2cnn3ccc(N4CCOCC4)nc23)c(C(N)=O)n1,240.0
